seed,team,n_players,n_qb,n_rb,n_wr,n_te,legal_roster,lineup_is_legal,lineup_failure_reason,budget_remaining,has_duplicate_player,keeper_sold_in_auction,enable_position_max
114,Travis,15,1,5,6,3,True,True,,241.08,False,False,True
115,Brad,15,1,5,8,1,True,True,,195.01,False,False,True
115,Brandon,15,1,3,8,3,True,True,,38.34,False,False,True
115,CJ,15,2,4,8,1,True,True,,119.17,False,False,True
115,Coby,15,2,5,6,2,True,True,,240.25,False,False,True
115,Evan,15,3,5,6,1,True,True,,172.59,False,False,True
115,James,15,1,8,5,1,True,True,,28.15,False,False,True
115,Jason,15,1,7,5,2,True,True,,22.88,False,False,True
115,Reid,15,2,5,5,3,True,True,,245.76,False,False,True
115,Ryan J,15,3,6,5,1,True,True,,248.0,False,False,True
115,Sam,15,2,6,4,3,True,True,,141.79,False,False,True
115,Shane,15,1,9,4,1,True,True,,140.12,False,False,True
115,Travis,15,3,5,4,3,True,True,,221.62,False,False,True
116,Brad,15,1,5,8,1,True,True,,266.0,False,False,True
116,Brandon,15,1,8,5,1,True,True,,97.41,False,False,True
116,CJ,15,1,7,4,3,True,True,,166.54,False,False,True
116,Coby,15,1,9,3,2,True,True,,263.96,False,False,True
116,Evan,15,2,3,9,1,True,True,,168.33,False,False,True
116,James,15,2,7,5,1,True,True,,206.0,False,False,True
116,Jason,15,2,4,7,2,True,True,,154.23,False,False,True
116,Reid,15,3,4,5,3,True,True,,245.58,False,False,True
116,Ryan J,15,3,6,5,1,True,True,,244.52,False,False,True
116,Sam,15,1,7,5,2,True,True,,105.33,False,False,True
116,Shane,15,3,4,5,3,True,True,,263.29,False,False,True
116,Travis,15,1,5,7,2,True,True,,207.9,False,False,True
117,Brad,15,2,4,8,1,True,True,,72.75,False,False,True
117,Brandon,15,1,8,5,1,True,True,,68.34,False,False,True
117,CJ,15,4,5,4,2,True,True,,251.39,False,False,True
117,Coby,15,1,7,5,2,True,True,,73.06,False,False,True
117,Evan,15,2,3,7,3,True,True,,153.65,False,False,True
117,James,15,4,5,5,1,True,True,,288.0,False,False,True
117,Jason,15,4,5,4,2,True,True,,110.02,False,False,True
117,Reid,15,1,4,8,2,True,True,,244.0,False,False,True
117,Ryan J,15,2,7,5,1,True,True,,244.39,False,False,True
117,Sam,15,1,7,5,2,True,True,,18.21,False,False,True
117,Shane,15,1,8,4,2,True,True,,295.7,False,False,True
117,Travis,15,1,5,6,3,True,True,,251.0,False,False,True
118,Brad,15,2,3,8,2,True,True,,215.27,False,False,True
118,Brandon,15,1,8,5,1,True,True,,39.89,False,False,True
118,CJ,15,1,5,8,1,True,True,,116.72,False,False,True
118,Coby,15,4,5,3,3,True,True,,229.64,False,False,True
118,Evan,15,1,6,7,1,True,True,,91.75,False,False,True
118,James,15,3,5,4,3,True,True,,286.92,False,False,True
118,Jason,15,3,7,4,1,True,True,,200.0,False,False,True
118,Reid,15,2,6,5,2,True,True,,243.0,False,False,True
118,Ryan J,15,2,5,5,3,True,True,,217.83,False,False,True
118,Sam,15,2,6,5,2,True,True,,102.53,False,False,True
118,Shane,15,2,6,6,1,True,True,,116.96,False,False,True
118,Travis,15,2,6,5,2,True,True,,247.28,False,False,True
119,Brad,15,1,4,7,3,True,True,,206.09,False,False,True
119,Brandon,15,2,5,7,1,True,True,,172.4,False,False,True
119,CJ,15,3,4,7,1,True,True,,149.0,False,False,True
119,Coby,15,4,6,2,3,True,True,,249.95,False,False,True
119,Evan,15,1,5,7,2,True,True,,131.12,False,False,True
119,James,15,2,5,6,2,True,True,,249.13,False,False,True
119,Jason,15,2,5,6,2,True,True,,168.0,False,False,True
119,Reid,15,1,7,5,2,True,True,,244.0,False,False,True
119,Ryan J,15,2,7,3,3,True,True,,227.09,False,False,True
119,Sam,15,2,7,4,2,True,True,,73.31,False,False,True
119,Shane,15,4,5,5,1,True,True,,315.0,False,False,True
119,Travis,15,1,5,8,1,True,True,,195.0,False,False,True
120,Brad,15,2,5,6,2,True,True,,272.0,False,False,True
120,Brandon,15,3,6,5,1,True,True,,171.74,False,False,True
120,CJ,15,2,7,4,2,True,True,,247.0,False,False,True
120,Coby,15,1,9,3,2,True,True,,263.4,False,False,True
120,Evan,15,2,5,7,1,True,True,,170.15,False,False,True
120,James,15,1,8,5,1,True,True,,281.0,False,False,True
120,Jason,15,1,3,10,1,True,True,,43.61,False,False,True
120,Reid,15,1,4,8,2,True,True,,183.95,False,False,True
120,Ryan J,15,1,5,7,2,True,True,,52.39,False,False,True
120,Sam,15,2,5,5,3,True,True,,174.54,False,False,True
120,Shane,15,2,7,3,3,True,True,,278.67,False,False,True
120,Travis,15,4,5,4,2,True,True,,222.0,False,False,True
121,Brad,15,2,5,6,2,True,True,,269.62,False,False,True
121,Brandon,15,2,6,6,1,True,True,,165.0,False,False,True
121,CJ,15,2,7,4,2,True,True,,215.1,False,False,True
121,Coby,15,1,10,3,1,True,True,,265.0,False,False,True
121,Evan,15,1,6,7,1,True,True,,175.0,False,False,True
121,James,15,2,3,7,3,True,True,,262.76,False,False,True
121,Jason,15,3,4,5,3,True,True,,177.0,False,False,True
121,Reid,15,2,5,6,2,True,True,,244.0,False,False,True
121,Ryan J,15,1,8,5,1,True,True,,241.0,False,False,True
121,Sam,15,1,4,8,2,True,True,,165.45,False,False,True
121,Shane,15,2,5,6,2,True,True,,280.66,False,False,True
121,Travis,15,1,6,5,3,True,True,,236.97,False,False,True
122,Brad,15,3,4,7,1,True,True,,248.2,False,False,True
122,Brandon,15,3,7,3,2,True,True,,171.89,False,False,True
122,CJ,15,1,6,6,2,True,True,,108.94,False,False,True
122,Coby,15,1,5,7,2,True,True,,75.04,False,False,True
122,Evan,15,1,5,6,3,True,True,,151.18,False,False,True
122,James,15,1,7,4,3,True,True,,257.5,False,False,True
122,Jason,15,1,7,6,1,True,True,,67.0,False,False,True
122,Reid,15,1,4,7,3,True,True,,226.45,False,False,True
122,Ryan J,15,1,4,7,3,True,True,,223.12,False,False,True
122,Sam,15,1,9,4,1,True,True,,214.0,False,False,True
122,Shane,15,4,4,6,1,True,True,,315.0,False,False,True
122,Travis,15,1,8,4,2,True,True,,29.78,False,False,True
123,Brad,15,3,4,6,2,True,True,,14.74,False,False,True
123,Brandon,15,3,5,5,2,True,True,,98.62,False,False,True
123,CJ,15,1,5,8,1,True,True,,158.36,False,False,True
123,Coby,15,1,9,3,2,True,True,,44.94,False,False,True
123,Evan,15,2,7,5,1,True,True,,175.0,False,False,True
123,James,15,2,4,6,3,True,True,,248.81,False,False,True
123,Jason,15,1,5,7,2,True,True,,145.91,False,False,True
123,Reid,15,1,7,5,2,True,True,,244.0,False,False,True
123,Ryan J,15,2,5,5,3,True,True,,241.17,False,False,True
123,Sam,15,2,5,6,2,True,True,,133.1,False,False,True
123,Shane,15,3,6,4,2,True,True,,266.15,False,False,True
123,Travis,15,2,6,6,1,True,True,,253.87,False,False,True
124,Brad,15,2,3,8,2,True,True,,266.53,False,False,True
124,Brandon,15,2,7,3,3,True,True,,165.5,False,False,True
124,CJ,15,2,4,8,1,True,True,,252.56,False,False,True
124,Coby,15,2,7,5,1,True,True,,106.02,False,False,True
124,Evan,15,1,5,8,1,True,True,,169.51,False,False,True
124,James,15,1,5,8,1,True,True,,120.1,False,False,True
124,Jason,15,1,7,6,1,True,True,,166.0,False,False,True
124,Reid,15,2,5,5,3,True,True,,230.22,False,False,True
124,Ryan J,15,3,6,4,2,True,True,,237.49,False,False,True
124,Sam,15,1,7,4,3,True,True,,160.01,False,False,True
124,Shane,15,1,7,5,2,True,True,,102.98,False,False,True
124,Travis,15,3,5,5,2,True,True,,212.58,False,False,True
125,Brad,15,1,6,7,1,True,True,,115.58,False,False,True
125,Brandon,15,4,5,4,2,True,True,,94.61,False,False,True
125,CJ,15,3,5,4,3,True,True,,180.75,False,False,True
125,Coby,15,2,8,4,1,True,True,,206.64,False,False,True
125,Evan,15,2,4,8,1,True,True,,175.0,False,False,True
125,James,15,1,5,8,1,True,True,,266.8,False,False,True
125,Jason,15,2,5,5,3,True,True,,95.28,False,False,True
125,Reid,15,2,5,5,3,True,True,,233.12,False,False,True
125,Ryan J,15,1,6,5,3,True,True,,107.24,False,False,True
125,Sam,15,2,6,6,1,True,True,,76.07,False,False,True
125,Shane,15,2,5,5,3,True,True,,299.15,False,False,True
125,Travis,15,1,5,7,2,True,True,,252.0,False,False,True
126,Brad,15,3,5,6,1,True,True,,270.39,False,False,True
126,Brandon,15,1,6,6,2,True,True,,85.87,False,False,True
126,CJ,15,1,7,6,1,True,True,,172.56,False,False,True
126,Coby,15,1,8,4,2,True,True,,255.39,False,False,True
126,Evan,15,1,5,8,1,True,True,,175.0,False,False,True
126,James,15,1,5,6,3,True,True,,271.53,False,False,True
126,Jason,15,2,5,6,2,True,True,,177.16,False,False,True
126,Reid,15,2,8,3,2,True,True,,243.0,False,False,True
126,Ryan J,15,1,6,5,3,True,True,,215.26,False,False,True
126,Sam,15,3,6,4,2,True,True,,200.55,False,False,True
126,Shane,15,1,5,8,1,True,True,,197.06,False,False,True
126,Travis,15,3,5,4,3,True,True,,215.0,False,False,True
127,Brad,15,1,5,6,3,True,True,,266.53,False,False,True
127,Brandon,15,2,6,4,3,True,True,,86.67,False,False,True
127,CJ,15,1,5,7,2,True,True,,73.26,False,False,True
127,Coby,15,1,8,4,2,True,True,,163.97,False,False,True
127,Evan,15,1,4,8,2,True,True,,118.49,False,False,True
127,James,15,3,4,5,3,True,True,,284.69,False,False,True
127,Jason,15,2,7,5,1,True,True,,105.2,False,False,True
127,Reid,15,3,5,4,3,True,True,,234.08,False,False,True
127,Ryan J,15,1,6,7,1,True,True,,241.0,False,False,True
127,Sam,15,3,6,5,1,True,True,,212.83,False,False,True
127,Shane,15,2,7,4,2,True,True,,306.0,False,False,True
127,Travis,15,1,6,7,1,True,True,,37.33,False,False,True
128,Brad,15,1,5,8,1,True,True,,64.73,False,False,True
128,Brandon,15,1,5,8,1,True,True,,24.79,False,False,True
128,CJ,15,3,3,6,3,True,True,,247.72,False,False,True
128,Coby,15,1,10,2,2,True,True,,265.0,False,False,True
128,Evan,15,3,4,6,2,True,True,,170.21,False,False,True
128,James,15,2,4,8,1,True,True,,278.0,False,False,True
128,Jason,15,3,5,5,2,True,True,,107.33,False,False,True
128,Reid,15,3,3,7,2,True,True,,248.0,False,False,True
128,Ryan J,15,1,8,4,2,True,True,,29.29,False,False,True
128,Sam,15,4,8,2,1,True,True,,81.84,False,False,True
128,Shane,15,1,7,4,3,True,True,,284.02,False,False,True
128,Travis,15,1,5,7,2,True,True,,25.92,False,False,True
129,Brad,15,2,6,5,2,True,True,,161.13,False,False,True
129,Brandon,15,3,8,2,2,True,True,,168.52,False,False,True
129,CJ,15,3,4,7,1,True,True,,249.0,False,False,True
129,Coby,15,1,8,4,2,True,True,,265.0,False,False,True
129,Evan,15,2,4,7,2,True,True,,141.29,False,False,True
129,James,15,2,3,7,3,True,True,,271.37,False,False,True
129,Jason,15,1,7,6,1,True,True,,156.19,False,False,True
129,Reid,15,1,8,3,3,True,True,,172.63,False,False,True
129,Ryan J,15,1,3,10,1,True,True,,191.03,False,False,True
129,Sam,15,4,5,5,1,True,True,,211.18,False,False,True
129,Shane,15,1,7,6,1,True,True,,157.57,False,False,True
129,Travis,15,2,5,5,3,True,True,,243.0,False,False,True
130,Brad,15,3,3,8,1,True,True,,77.2,False,False,True
130,Brandon,15,1,8,4,2,True,True,,169.67,False,False,True
130,CJ,15,4,3,6,2,True,True,,248.72,False,False,True
130,Coby,15,1,9,3,2,True,True,,90.43,False,False,True
130,Evan,15,2,3,9,1,True,True,,175.0,False,False,True
130,James,15,1,6,7,1,True,True,,270.65,False,False,True
130,Jason,15,1,4,8,2,True,True,,26.15,False,False,True
130,Reid,15,1,6,5,3,True,True,,244.0,False,False,True
130,Ryan J,15,3,6,3,3,True,True,,231.0,False,False,True
130,Sam,15,1,8,5,1,True,True,,68.49,False,False,True
130,Shane,15,2,6,4,3,True,True,,249.61,False,False,True
130,Travis,15,2,6,5,2,True,True,,240.09,False,False,True
131,Brad,15,1,8,4,2,True,True,,103.27,False,False,True
131,Brandon,15,1,7,6,1,True,True,,175.0,False,False,True
131,CJ,15,3,4,7,1,True,True,,90.91,False,False,True
131,Coby,15,2,5,7,1,True,True,,55.8,False,False,True
131,Evan,15,1,5,7,2,True,True,,162.12,False,False,True
131,James,15,1,8,5,1,True,True,,210.83,False,False,True
131,Jason,15,3,4,6,2,True,True,,50.71,False,False,True
131,Reid,15,4,6,3,2,True,True,,248.66,False,False,True
131,Ryan J,15,1,5,6,3,True,True,,242.0,False,False,True
131,Sam,15,2,6,4,3,True,True,,10.46,False,False,True
131,Shane,15,2,7,4,2,True,True,,292.0,False,False,True
131,Travis,15,1,5,7,2,True,True,,247.0,False,False,True
132,Brad,15,3,4,6,2,True,True,,117.55,False,False,True
132,Brandon,15,1,8,5,1,True,True,,168.0,False,False,True
132,CJ,15,2,5,5,3,True,True,,227.48,False,False,True
132,Coby,15,2,9,3,1,True,True,,135.35,False,False,True
132,Evan,15,3,3,6,3,True,True,,171.73,False,False,True
132,James,15,1,5,8,1,True,True,,277.0,False,False,True
132,Jason,15,1,5,7,2,True,True,,25.39,False,False,True
132,Reid,15,3,5,4,3,True,True,,142.27,False,False,True
132,Ryan J,15,1,7,4,3,True,True,,235.14,False,False,True
132,Sam,15,3,5,6,1,True,True,,214.0,False,False,True
132,Shane,15,2,5,5,3,True,True,,287.73,False,False,True
132,Travis,15,1,4,8,2,True,True,,28.75,False,False,True
133,Brad,15,1,8,5,1,True,True,,69.33,False,False,True
133,Brandon,15,1,7,6,1,True,True,,32.56,False,False,True
133,CJ,15,3,5,4,3,True,True,,231.98,False,False,True
133,Coby,15,1,8,4,2,True,True,,239.52,False,False,True
133,Evan,15,2,5,7,1,True,True,,173.94,False,False,True
133,James,15,2,5,6,2,True,True,,266.0,False,False,True
133,Jason,15,2,6,6,1,True,True,,87.79,False,False,True
133,Reid,15,2,5,5,3,True,True,,224.57,False,False,True
133,Ryan J,15,1,5,8,1,True,True,,36.37,False,False,True
133,Sam,15,2,5,5,3,True,True,,201.0,False,False,True
133,Shane,15,1,7,5,2,True,True,,160.4,False,False,True
133,Travis,15,2,4,6,3,True,True,,250.81,False,False,True
134,Brad,15,3,3,6,3,True,True,,241.34,False,False,True
134,Brandon,15,1,9,4,1,True,True,,134.19,False,False,True
134,CJ,15,2,8,4,1,True,True,,72.52,False,False,True
134,Coby,15,1,6,5,3,True,True,,228.0,False,False,True
134,Evan,15,1,4,9,1,True,True,,175.0,False,False,True
134,James,15,2,5,6,2,True,True,,229.01,False,False,True
134,Jason,15,1,6,6,2,True,True,,85.04,False,False,True
134,Reid,15,4,3,6,2,True,True,,248.88,False,False,True
134,Ryan J,15,1,4,8,2,True,True,,241.0,False,False,True
134,Sam,15,1,9,2,3,True,True,,209.93,False,False,True
134,Shane,15,2,5,7,1,True,True,,308.0,False,False,True
134,Travis,15,4,4,4,3,True,True,,249.59,False,False,True
135,Brad,15,2,5,5,3,True,True,,263.8,False,False,True
135,Brandon,15,1,7,5,2,True,True,,29.25,False,False,True
135,CJ,15,2,4,8,1,True,True,,122.23,False,False,True
135,Coby,15,3,4,6,2,True,True,,213.3,False,False,True
135,Evan,15,1,7,6,1,True,True,,175.0,False,False,True
135,James,15,1,5,8,1,True,True,,43.75,False,False,True
135,Jason,15,4,2,7,2,True,True,,195.46,False,False,True
135,Reid,15,1,4,7,3,True,True,,224.91,False,False,True
135,Ryan J,15,2,6,4,3,True,True,,234.57,False,False,True
135,Sam,15,3,7,3,2,True,True,,144.49,False,False,True
135,Shane,15,1,8,4,2,True,True,,26.85,False,False,True
135,Travis,15,2,8,4,1,True,True,,55.14,False,False,True
136,Brad,15,2,5,7,1,True,True,,270.89,False,False,True
136,Brandon,15,2,7,4,2,True,True,,137.96,False,False,True
136,CJ,15,1,6,5,3,True,True,,175.56,False,False,True
136,Coby,15,2,6,5,2,True,True,,141.62,False,False,True
136,Evan,15,1,5,8,1,True,True,,175.0,False,False,True
136,James,15,1,6,7,1,True,True,,277.0,False,False,True
136,Jason,15,2,3,7,3,True,True,,186.1,False,False,True
136,Reid,15,2,6,4,3,True,True,,222.69,False,False,True
136,Ryan J,15,1,8,5,1,True,True,,237.0,False,False,True
136,Sam,15,4,6,4,1,True,True,,205.4,False,False,True
136,Shane,15,2,4,6,3,True,True,,287.0,False,False,True
136,Travis,15,2,7,4,2,True,True,,246.16,False,False,True
137,Brad,15,1,6,5,3,True,True,,141.95,False,False,True
137,Brandon,15,2,6,4,3,True,True,,142.42,False,False,True
137,CJ,15,1,7,4,3,True,True,,235.23,False,False,True
137,Coby,15,1,9,4,1,True,True,,243.27,False,False,True
137,Evan,15,1,3,9,2,True,True,,172.0,False,False,True
137,James,15,1,4,7,3,True,True,,224.73,False,False,True
137,Jason,15,1,5,7,2,True,True,,171.7,False,False,True
137,Reid,15,2,4,7,2,True,True,,247.12,False,False,True
137,Ryan J,15,3,7,4,1,True,True,,245.89,False,False,True
137,Sam,15,4,8,2,1,True,True,,214.0,False,False,True
137,Shane,15,2,5,7,1,True,True,,237.15,False,False,True
137,Travis,15,1,6,7,1,True,True,,197.07,False,False,True
138,Brad,15,1,5,7,2,True,True,,72.31,False,False,True
138,Brandon,15,1,6,7,1,True,True,,64.52,False,False,True
138,CJ,15,1,6,6,2,True,True,,169.89,False,False,True
138,Coby,15,2,8,4,1,True,True,,250.0,False,False,True
138,Evan,15,1,5,6,3,True,True,,169.0,False,False,True
138,James,15,4,5,5,1,True,True,,284.29,False,False,True
138,Jason,15,2,5,6,2,True,True,,176.74,False,False,True
138,Reid,15,2,6,4,3,True,True,,220.3,False,False,True
138,Ryan J,15,1,7,6,1,True,True,,240.0,False,False,True
138,Sam,15,2,5,5,3,True,True,,189.2,False,False,True
138,Shane,15,3,8,2,2,True,True,,306.64,False,False,True
138,Travis,15,1,5,8,1,True,True,,239.4,False,False,True
139,Brad,15,3,5,6,1,True,True,,264.75,False,False,True
139,Brandon,15,1,6,6,2,True,True,,167.0,False,False,True
139,CJ,15,3,4,6,2,True,True,,141.73,False,False,True
139,Coby,15,2,5,6,2,True,True,,222.7,False,False,True
139,Evan,15,1,4,8,2,True,True,,105.27,False,False,True
139,James,15,1,8,5,1,True,True,,281.0,False,False,True
139,Jason,15,3,5,6,1,True,True,,200.0,False,False,True
139,Reid,15,3,4,5,3,True,True,,197.9,False,False,True
139,Ryan J,15,1,7,6,1,True,True,,241.0,False,False,True
139,Sam,15,2,6,5,2,True,True,,82.52,False,False,True
139,Shane,15,2,8,3,2,True,True,,269.72,False,False,True
139,Travis,15,3,5,4,3,True,True,,229.01,False,False,True
140,Brad,15,1,4,7,3,True,True,,17.23,False,False,True
140,Brandon,15,1,5,6,3,True,True,,165.68,False,False,True
140,CJ,15,2,6,6,1,True,True,,56.15,False,False,True
140,Coby,15,1,5,6,3,True,True,,21.76,False,False,True
140,Evan,15,3,5,6,1,True,True,,40.32,False,False,True
140,James,15,2,7,3,3,True,True,,280.57,False,False,True
140,Jason,15,3,5,5,2,True,True,,192.0,False,False,True
140,Reid,15,1,8,4,2,True,True,,132.2,False,False,True
140,Ryan J,15,2,6,5,2,True,True,,237.0,False,False,True
140,Sam,15,4,5,5,1,True,True,,211.43,False,False,True
140,Shane,15,4,5,5,1,True,True,,315.0,False,False,True
140,Travis,15,1,4,8,2,True,True,,39.24,False,False,True
141,Brad,15,2,5,7,1,True,True,,169.72,False,False,True
141,Brandon,15,2,6,4,3,True,True,,22.1,False,False,True
141,CJ,15,2,7,4,2,True,True,,246.38,False,False,True
141,Coby,15,1,10,3,1,True,True,,250.75,False,False,True
141,Evan,15,2,4,8,1,True,True,,175.0,False,False,True
141,James,15,3,4,6,2,True,True,,178.51,False,False,True
141,Jason,15,2,5,7,1,True,True,,191.33,False,False,True
141,Reid,15,1,6,6,2,True,True,,244.0,False,False,True
141,Ryan J,15,3,3,6,3,True,True,,242.0,False,False,True
141,Sam,15,2,7,3,3,True,True,,164.32,False,False,True
141,Shane,15,1,7,6,1,True,True,,121.45,False,False,True
141,Travis,15,1,5,6,3,True,True,,231.37,False,False,True
142,Brad,15,3,4,5,3,True,True,,265.33,False,False,True
142,Brandon,15,2,7,5,1,True,True,,172.53,False,False,True
142,CJ,15,2,6,6,1,True,True,,248.0,False,False,True
142,Coby,15,1,7,5,2,True,True,,248.61,False,False,True
142,Evan,15,1,4,9,1,True,True,,175.0,False,False,True
142,James,15,4,5,5,1,True,True,,285.2,False,False,True
142,Jason,15,1,5,7,2,True,True,,126.93,False,False,True
142,Reid,15,1,7,5,2,True,True,,244.0,False,False,True
142,Ryan J,15,1,6,5,3,True,True,,242.0,False,False,True
142,Sam,15,3,5,4,3,True,True,,134.81,False,False,True
142,Shane,15,2,7,5,1,True,True,,272.0,False,False,True
142,Travis,15,1,5,6,3,True,True,,209.0,False,False,True
143,Brad,15,2,4,6,3,True,True,,265.97,False,False,True
143,Brandon,15,2,6,5,2,True,True,,60.51,False,False,True
143,CJ,15,2,5,7,1,True,True,,61.98,False,False,True
143,Coby,15,1,8,4,2,True,True,,245.43,False,False,True
143,Evan,15,3,4,7,1,True,True,,175.0,False,False,True
143,James,15,1,8,5,1,True,True,,281.0,False,False,True
143,Jason,15,2,4,7,2,True,True,,189.85,False,False,True
143,Reid,15,2,4,6,3,True,True,,235.99,False,False,True
143,Ryan J,15,2,5,7,1,True,True,,88.35,False,False,True
143,Sam,15,1,7,4,3,True,True,,69.77,False,False,True
143,Shane,15,3,7,4,1,True,True,,165.09,False,False,True
143,Travis,15,2,5,5,3,True,True,,250.79,False,False,True
144,Brad,15,2,4,7,2,True,True,,220.85,False,False,True
144,Brandon,15,2,8,3,2,True,True,,68.28,False,False,True
144,CJ,15,1,6,5,3,True,True,,240.99,False,False,True
144,Coby,15,2,8,3,2,True,True,,146.37,False,False,True
144,Evan,15,2,4,7,2,True,True,,171.7,False,False,True
144,James,15,2,5,7,1,True,True,,224.22,False,False,True
144,Jason,15,1,4,8,2,True,True,,38.64,False,False,True
144,Reid,15,1,5,7,2,True,True,,244.0,False,False,True
144,Ryan J,15,2,6,4,3,True,True,,233.76,False,False,True
144,Sam,15,2,6,5,2,True,True,,157.17,False,False,True
144,Shane,15,4,6,4,1,True,True,,315.0,False,False,True
144,Travis,15,2,5,7,1,True,True,,251.42,False,False,True
145,Brad,15,1,4,7,3,True,True,,267.0,False,False,True
145,Brandon,15,1,5,7,2,True,True,,29.59,False,False,True
145,CJ,15,2,4,6,3,True,True,,235.71,False,False,True
145,Coby,15,2,7,4,2,True,True,,190.59,False,False,True
145,Evan,15,1,5,8,1,True,True,,175.0,False,False,True
145,James,15,1,8,5,1,True,True,,281.0,False,False,True
145,Jason,15,1,7,5,2,True,True,,193.96,False,False,True
145,Reid,15,2,6,4,3,True,True,,237.51,False,False,True
145,Ryan J,15,2,7,5,1,True,True,,237.0,False,False,True
145,Sam,15,3,8,3,1,True,True,,203.74,False,False,True
145,Shane,15,2,5,5,3,True,True,,255.88,False,False,True
145,Travis,15,3,5,5,2,True,True,,238.72,False,False,True
146,Brad,15,2,5,6,2,True,True,,270.69,False,False,True
146,Brandon,15,2,6,4,3,True,True,,156.27,False,False,True
